5070,1,1,F
5077,S
5055,3,0,F
5057,5,1,F
5062,22,1,F
5073,10,0,F
5066,30,0,F
5051,R
5053,C
5057,18,0,F
5063,31,1,F
5076,19,1,F
5061,R
5078,S
5068,28,0,F
5059,R
5079,S
5055,C
5071,9,0,F
5072,13,0,F
5075,29,0,F
5080,S
5056,C
5063,31,0,F
5065,7,0,F
5057,C
5070,25,1,F
5071,11,1,F
5073,14,0,F
5054,R
5058,C
5069,5,0,F
5072,18,1,F
5073,26,0,F
5077,23,1,F
5057,R
5062,22,0,F
5076,19,0,F
5081,S
5082,S
5069,21,1,F
5080,6,0,F
5083,S
5071,11,0,F
5076,17,0,F
5049,R
5056,R
5058,R
5062,C
5082,22,1,F
5075,27,0,F
5066,R
5084,S
5076,17,1,F
5080,30,0,F
5067,R
5085,S
5063,C
5064,31,1,F
5070,25,0,F
5076,3,1,F
5064,31,0,F
5072,20,1,F
5073,14,1,F
5083,16,0,F
5064,R
5086,S
5065,24,0,F
5070,0,1,F
5075,29,0,F
5070,0,0,F
5087,S
5080,8,1,F
5065,7,1,F
5071,9,1,F
5076,19,1,F
5082,31,1,F
5070,0,1,F
5088,S
5065,C
5082,24,1,F
5089,S
5070,4,1,F
5072,13,1,F
5063,R
5076,R
5090,S
5071,19,1,F
5072,13,0,F
5074,17,0,F
5079,7,0,F
5069,R
5075,R
5091,S
5070,15,1,F
5078,5,0,F
5080,6,0,F
5090,21,1,F
5071,R
5070,11,1,F
5073,3,1,F
5077,29,0,F
5079,7,1,F
5089,2,0,F
5073,3,0,F
5082,19,1,F
5087,12,1,F
5072,R
5092,S
5085,R
5070,13,0,F
5082,19,0,F
5084,9,0,F
5076,R
5068,C
5087,12,0,F
5070,11,0,F
5083,16,1,F
5093,S
5077,18,1,F
5082,24,0,F
5084,9,1,F
5086,27,0,F
5090,21,0,F
5073,R
5082,31,1,F
5084,28,1,F
5093,20,1,F
5072,R
5070,C
5077,18,1,F
5078,14,0,F
5079,0,1,F
5080,1,0,F
5091,10,0,F
5079,25,1,F
5080,11,1,F
5088,26,0,F
5077,R
5079,29,0,F
5080,30,1,F
5089,3,1,F
5094,S
5079,23,1,F
5089,15,0,F
5091,10,1,F
5095,S
5080,30,0,F
5096,S
5082,24,1,F
5083,13,0,F
5090,21,1,F
5074,C
5079,23,0,F
5097,S
5083,13,1,F
5087,18,1,F
5089,3,0,F
5075,R
5080,30,1,F
5080,R
5078,5,1,F
5095,17,0,F
5078,8,1,F
5079,11,1,F
5087,6,0,F
5096,1,0,F
5070,R
5098,S
5078,5,0,F
5082,31,0,F
5089,3,1,F
5083,R
5078,C
5079,13,0,F
5087,12,1,F
5089,3,0,F
5093,30,0,F
5095,5,1,F
5096,16,0,F
5079,C
5081,14,1,F
5087,23,1,F
5089,13,1,F
5093,4,1,F
5097,0,1,F
5098,7,0,F
5099,S
5087,18,0,F
5089,15,1,F
5097,25,1,F
5091,8,0,F
5100,S
5082,R
5081,C
5087,6,1,F
5092,24,1,F
5098,11,1,F
5101,S
5090,22,1,F
5093,20,1,F
5099,14,0,F
5102,S
5089,19,1,F
5092,24,0,F
5078,R
5091,R
5087,23,0,F
5092,10,0,F
5103,S
5095,17,1,F
5104,S
5103,8,0,F
5089,R
5105,S
5084,C
5088,2,0,F
5093,28,0,F
5095,9,0,F
5098,19,1,F
5092,13,1,F
5095,3,1,F
5106,S
5086,C
5092,27,0,F
5107,S
5092,24,1,F
5095,9,1,F
5087,C
5090,18,1,F
5093,30,1,F
5094,23,1,F
5108,S
5090,6,0,F
5095,5,0,F
5099,12,0,F
5103,8,1,F
5092,24,0,F
5098,7,1,F
5109,S
5092,27,1,F
5094,23,0,F
5110,S
5111,S
5087,R
5112,S
5088,C
5084,R
5113,S
5095,2,1,F
5098,11,0,F
5086,R
5090,C
5092,24,1,F
5093,18,1,F
5094,22,0,F
5097,0,0,F
5106,26,1,F
5093,R
5094,30,0,F
5095,3,0,F
5096,18,1,F
5099,12,1,F
5100,6,0,F
5104,20,1,F
5106,21,0,F
5091,R
5094,30,1,F
5099,28,0,F
5095,R
5099,R
5094,3,1,F
5096,12,0,F
5108,4,1,F
5088,R
5092,C
5097,0,1,F
5108,13,0,F
5109,27,0,F
5112,10,0,F
5094,9,0,F
5097,25,0,F
5098,5,1,F
5112,17,0,F
5114,S
5094,14,0,F
5102,24,0,F
5111,28,0,F
5115,S
5097,0,0,F
5092,R
5096,12,1,F
5109,27,0,F
5090,R
5094,C
5097,23,1,F
5100,9,1,F
5103,15,0,F
5112,10,0,F
5096,R
5098,12,0,F
5106,30,0,F
5107,1,0,F
5110,22,1,F
5111,18,1,F
5101,16,0,F
5109,3,0,F
5098,R
5100,5,1,F
5104,20,0,F
5107,29,0,F
5112,12,0,F
5097,R
5116,S
5106,25,1,F
5108,4,0,F
5116,19,1,F
5112,R
5117,S
5105,17,0,F
5106,7,0,F
5106,26,0,F
5114,10,0,F
5106,26,1,F
5109,23,1,F
5114,R
5118,S
5100,12,0,F
5108,0,1,F
5099,R
5110,R
5104,14,0,F
5106,10,0,F
5119,S
5102,24,1,F
5101,22,1,F
5109,R
5102,3,0,F
5120,S
5100,27,0,F
5121,S
5122,S
5100,C
5107,6,0,F
5117,9,0,F
5118,23,1,F
5111,R
5102,12,0,F
5108,27,1,F
5123,S
5101,C
5104,20,1,F
5107,6,1,F
5124,S
5102,C
5117,16,1,F
5118,28,0,F
5104,12,1,F
5106,10,1,F
5117,22,0,F
5124,3,1,F
5125,S
5103,8,0,F
5105,18,1,F
5126,S
5103,C
5115,8,1,F
5127,S
5104,C
5106,31,1,F
5119,20,0,F
5122,5,0,F
5112,R
5105,C
5106,24,0,F
5117,12,0,F
5122,15,1,F
5128,S
5106,21,1,F
5115,8,0,F
5124,14,1,F
5108,R
5129,S
5106,C
5113,13,0,F
5126,7,1,F
5106,R
5115,18,0,F
5116,31,1,F
5121,4,1,F
5122,15,0,F
5107,C
5113,25,1,F
5116,27,1,F
5117,11,1,F
5118,30,0,F
5121,29,1,F
5125,17,0,F
5128,10,0,F
5100,R
5130,S
5113,24,0,F
5115,1,1,F
5121,0,1,F
5130,26,1,F
5111,R
5125,17,1,F
5131,S
5113,6,0,F
5132,S
5122,15,1,F
5109,R
5121,29,0,F
5133,S
5115,1,0,F
5118,28,0,F
5121,4,0,F
5134,S
5113,C
5124,3,0,F
5135,S
5120,6,1,F
5121,24,1,F
5133,25,0,F
5102,R
5136,S
5118,23,1,F
5125,13,1,F
5137,S
5117,11,0,F
5138,S
5121,0,0,F
5139,S
5103,R
5115,21,0,F
5140,S
5124,14,0,F
5115,C
5133,25,1,F
5141,S
5116,27,0,F
5117,22,1,F
5135,1,1,F
5118,23,0,F
5107,R
5120,21,1,F
5118,R
5116,31,0,F
5122,8,0,F
5125,13,0,F
5132,30,0,F
5139,23,1,F
5141,18,1,F
5117,22,0,F
5142,S
5119,20,1,F
5120,21,0,F
5116,C
5119,27,1,F
5123,31,1,F
5130,19,0,F
5115,R
5117,C
5125,11,1,F
5127,9,1,F
5130,12,0,F
5132,30,1,F
5138,16,0,F
5139,22,1,F
5122,R
5119,8,0,F
5121,0,1,F
5127,9,0,F
5131,15,1,F
5117,R
5121,24,0,F
5128,10,1,F
5132,5,0,F
5125,R
5143,S
5138,16,1,F
5144,S
5127,17,0,F
5132,30,0,F
5145,S
5119,C
5120,6,0,F
5124,8,1,F
5132,5,1,F
5120,6,1,F
5139,13,1,F
5144,27,0,F
5121,R
5124,8,0,F
5128,20,0,F
5136,0,1,F
5139,4,1,F
5126,R
5127,29,1,F
5136,7,1,F
5140,24,1,F
5132,R
5146,S
5120,C
5124,14,1,F
5129,2,0,F
5134,21,0,F
5135,6,0,F
5127,30,0,F
5139,4,0,F
5128,R
5134,5,0,F
5138,16,0,F
5144,20,0,F
5144,10,0,F
5123,C
5124,C
5136,14,0,F
5139,4,1,F
5134,3,0,F
5133,R
5147,S
5131,8,1,F
5124,R
5148,S
5135,25,0,F
5127,C
5149,S
5145,17,1,F
5149,29,0,F
5116,R
5142,30,1,F
5150,S
5129,C
5130,2,1,F
5131,15,0,F
5144,20,1,F
5140,31,1,F
5151,S
5152,S
5130,C
5139,19,1,F
5153,S
5144,10,1,F
5154,S
5131,C
5134,26,0,F
5135,12,0,F
5138,16,1,F
5140,9,0,F
5134,26,1,F
5135,25,1,F
5139,13,0,F
5147,8,1,F
5134,26,0,F
5139,19,0,F
5144,20,0,F
5151,15,1,F
5155,S
5134,3,1,F
5142,30,0,F
5144,2,0,F
5156,S
5157,S
5134,C
5144,26,1,F
5147,8,0,F
5135,C
5138,12,1,F
5139,22,0,F
5142,3,0,F
5146,5,1,F
5141,R
5158,S
5136,C
5138,21,1,F
5143,0,0,F
5147,8,1,F
5153,14,1,F
5137,C
5147,18,1,F
5149,6,1,F
5140,R
5159,S
5143,0,1,F
5149,28,0,F
5150,24,1,F
5139,R
5160,S
5143,0,0,F
5144,20,1,F
5145,22,1,F
5147,7,0,F
5149,19,1,F
5150,31,1,F
5153,1,1,F
5161,S
5138,C
5147,21,0,F
5149,23,1,F
5153,12,0,F
5162,S
5144,2,1,F
5158,4,1,F
5163,S
5142,3,1,F
5152,13,1,F
5164,S
5144,9,0,F
5144,R
5143,26,1,F
5147,20,0,F
5149,28,1,F
5156,10,0,F
5159,9,0,F
5152,R
5146,11,1,F
5155,2,0,F
5138,R
5153,14,0,F
5165,S
5156,27,0,F
5166,S
5142,C
5145,30,1,F
5134,R
5162,13,1,F
5163,3,0,F
5149,29,1,F
5151,15,0,F
5149,R
5143,C
5147,23,1,F
5157,28,0,F
5164,0,1,F
5150,24,0,F
5153,29,0,F
5167,S
5145,C
5153,17,0,F
5154,22,0,F
5167,19,1,F
5146,5,0,F
5168,S
5153,14,1,F
5156,10,1,F
5161,30,0,F
5162,13,0,F
5167,19,0,F
5169,S
5157,6,1,F
5146,C
5155,2,1,F
5145,R
5170,S
5155,11,0,F
5156,27,1,F
5164,5,1,F
5165,26,0,F
5147,20,1,F
5153,1,0,F
5151,R
5162,15,1,F
5171,S
5147,C
5153,8,0,F
5148,C
5162,18,0,F
5153,20,0,F
5156,7,1,F
5165,21,0,F
5172,S
5153,29,1,F
5159,9,1,F
5166,23,0,F
5173,S
5158,R
5174,S
5150,C
5163,4,1,F
5169,24,1,F
5153,14,0,F
5164,5,0,F
5169,24,0,F
5153,R
5175,S
5156,27,0,F
5161,20,0,F
5162,17,0,F
5173,12,0,F
5154,1,1,F
5156,8,0,F
5159,14,1,F
5164,5,1,F
5173,12,1,F
5161,16,0,F
5163,25,0,F
5169,24,1,F
5166,R
5176,S
5154,C
5155,2,0,F
5159,14,0,F
5167,19,1,F
5170,22,1,F
5177,S
5155,23,0,F
5155,R
5178,S
5163,23,0,F
5164,2,0,F
5174,11,0,F
5156,C
5159,10,0,F
5157,C
5167,27,1,F
5163,R
5159,7,0,F
5165,3,0,F
5174,25,0,F
5177,6,0,F
5150,R
5179,S
5170,23,0,F
5164,2,1,F
5172,8,1,F
5156,R
5173,R
5159,C
5160,9,0,F
5162,18,1,F
5174,12,0,F
5177,28,1,F
5180,S
5160,C
5162,14,1,F
5170,22,0,F
5174,25,1,F
5181,S
5161,C
5162,15,0,F
5170,16,1,F
5171,7,1,F
5167,R
5182,S
5162,C
5164,17,1,F
5181,20,1,F
5164,R
5183,S
5165,5,1,F
5169,29,0,F
5171,27,1,F
5175,15,1,F
5183,2,0,F
5184,S
5169,19,1,F
5178,17,1,F
5185,S
5165,0,1,F
5170,16,0,F
5180,10,0,F
5181,31,1,F
5159,R
5171,7,0,F
5178,30,1,F
5179,18,0,F
5181,14,1,F
5184,13,1,F
5174,25,0,F
5183,2,1,F
5172,4,1,F
5161,R
5165,C
5169,26,1,F
5171,3,1,F
5174,5,0,F
5165,R
5186,S
5174,12,1,F
5175,21,0,F
5184,0,1,F
5184,R
5169,26,0,F
5177,13,1,F
5162,R
5187,S
5174,11,1,F
5177,6,1,F
5188,S
5174,9,0,F
5180,10,0,F
5185,0,1,F
5189,S
5190,S
5191,S
5171,3,0,F
5157,R
5168,C
5174,5,1,F
5178,1,0,F
5180,10,1,F
5181,20,0,F
5169,C
5177,28,0,F
5178,29,1,F
5186,24,1,F
5170,R
5175,26,1,F
5178,19,0,F
5181,16,1,F
5169,R
5171,22,1,F
5174,9,1,F
5178,30,0,F
5181,16,0,F
5192,S
5181,31,0,F
5173,R
5193,S
5174,11,0,F
5178,19,1,F
5186,24,1,F
5178,R
5171,27,0,F
5174,12,0,F
5185,23,0,F
5190,19,0,F
5171,C
5175,15,1,F
5180,30,1,F
5181,R
5194,S
5172,20,1,F
5176,22,0,F
5179,3,1,F
5185,29,1,F
5190,27,1,F
5174,R
5195,S
5172,1,0,F
5175,16,1,F
5189,25,0,F
5192,31,1,F
5172,C
5176,22,1,F
5183,4,0,F
5190,5,0,F
5195,7,1,F
5177,R
5179,9,0,F
5180,1,1,F
5189,20,0,F
5192,28,1,F
5194,11,0,F
5176,13,1,F
5186,14,1,F
5196,S
5185,29,0,F
5195,7,0,F
5175,C
5183,12,0,F
5186,26,1,F
5194,11,1,F
5181,R
5197,S
5179,18,0,F
5180,8,0,F
5192,16,1,F
5197,21,1,F
5183,R
5198,S
5179,4,0,F
5180,2,0,F
5185,12,0,F
5189,20,1,F
5195,7,1,F
5179,R
5199,S
5176,C
5185,22,0,F
5186,26,0,F
5192,28,0,F
5193,9,0,F
5194,18,0,F
5180,R
5200,S
5186,10,0,F
5187,15,0,F
5189,30,1,F
5195,13,0,F
5200,1,1,F
5201,S
5186,10,1,F
5189,20,0,F
5192,4,0,F
5185,29,1,F
5187,15,1,F
5192,8,0,F
5193,2,0,F
5202,S
5193,2,1,F
5175,R
5203,S
5186,24,0,F
5200,1,0,F
5185,0,0,F
5192,31,1,F
5196,3,1,F
5189,30,0,F
5192,8,1,F
5193,2,0,F
5204,S
5186,10,0,F
5192,16,1,F
5189,20,1,F
5190,5,1,F
5192,16,0,F
5182,C
5186,24,1,F
5188,6,0,F
5194,18,1,F
5185,C
5186,23,1,F
5194,29,0,F
5204,0,1,F
5205,S
5191,12,1,F
5193,9,1,F
5185,R
5206,S
5187,22,0,F
5207,S
5186,26,1,F
5186,C
5188,14,1,F
5189,30,1,F
5190,24,0,F
5204,23,0,F
5208,S
5189,20,0,F
5191,26,0,F
5196,10,1,F
5187,22,1,F
5190,19,1,F
5187,C
5195,7,0,F
5197,21,0,F
5209,S
5195,R
5188,C
5189,20,1,F
5193,15,1,F
5194,13,0,F
5209,14,0,F
5192,R
5210,S
5189,C
5196,22,0,F
5208,6,1,F
5210,28,1,F
5209,R
5211,S
5190,C
5194,18,0,F
5196,8,0,F
5202,31,1,F
5203,16,1,F
5205,14,0,F
5206,5,0,F
5207,25,1,F
5193,R
5191,C
5194,15,1,F
5201,4,0,F
5206,30,0,F
5207,25,0,F
5210,20,0,F
5212,S
5205,14,1,F
5211,2,0,F
5203,12,0,F
5213,S
5194,18,1,F
5200,1,1,F
5201,4,1,F
5202,24,1,F
5204,23,1,F
5213,19,0,F
5196,3,0,F
5210,9,0,F
5210,R
5214,S
5197,20,0,F
5211,28,1,F
5215,S
5205,9,0,F
5200,1,0,F
5216,S
5196,22,1,F
5197,R
5217,S
5194,20,0,F
5201,21,1,F
5211,R
5218,S
5207,25,1,F
5190,R
5219,S
5200,2,0,F
5202,31,0,F
5213,19,0,F
5194,C
5199,29,1,F
5212,13,1,F
5213,15,0,F
5220,S
5208,20,1,F
5216,28,1,F
5202,24,0,F
5203,16,0,F
5218,18,0,F
5221,S
5208,20,0,F
5212,11,0,F
5222,S
5196,C
5198,22,0,F
5207,10,0,F
5206,7,1,F
5213,19,1,F
5221,17,1,F
5198,C
5205,14,0,F
5206,5,0,F
5214,3,1,F
5204,R
5206,R
5199,C
5201,29,0,F
5205,9,1,F
5212,7,1,F
5194,R
5200,C
5201,4,0,F
5203,30,0,F
5200,R
5201,C
5203,12,1,F
5207,4,1,F
5214,21,0,F
5216,1,1,F
5221,5,0,F
5216,R
5223,S
5205,0,1,F
5214,21,1,F
5222,27,1,F
5196,R
5222,R
5202,C
5205,24,1,F
5214,31,1,F
5215,27,1,F
5224,S
5203,C
5217,12,0,F
5221,29,0,F
5205,9,0,F
5214,28,1,F
5215,2,0,F
5218,16,1,F
5225,S
5208,23,0,F
5212,8,0,F
5226,S
5208,20,0,F
5203,R
5217,R
5227,S
5218,18,0,F
5205,9,1,F
5214,30,0,F
5221,29,1,F
5210,R
5208,20,0,F
5215,22,0,F
5202,R
5214,31,1,F
5201,R
5228,S
5208,20,1,F
5207,R
5205,C
5212,13,0,F
5221,14,1,F
5226,10,0,F
5227,4,1,F
5205,R
5229,S
5214,28,1,F
5215,24,1,F
5225,0,1,F
5208,25,1,F
5220,12,0,F
5224,9,0,F
5230,S
5214,28,0,F
5231,S
5232,S
5208,C
5215,25,0,F
5219,6,0,F
5225,20,0,F
5230,23,1,F
5218,R
5233,S
5221,14,0,F
5226,10,1,F
5234,S
5215,2,1,F
5228,18,0,F
5213,19,0,F
5215,27,0,F
5213,R
5214,3,1,F
5235,S
5215,24,0,F
5224,15,0,F
5236,S
5214,21,1,F
5208,R
5237,S
5238,S
5212,C
5221,29,0,F
5227,19,0,F
5235,7,0,F
5239,S
5240,S
5219,6,1,F
5221,11,0,F
5233,13,1,F
5214,3,0,F
5214,C
5219,6,0,F
5220,28,1,F
5224,15,1,F
5226,21,0,F
5228,3,1,F
5215,C
5221,30,1,F
5223,2,0,F
5228,25,1,F
5237,22,1,F
5241,S
5227,27,1,F
5221,R
5242,S
5220,28,0,F
5229,24,1,F
5231,30,1,F
5232,17,1,F
5238,11,0,F
5224,15,0,F
5228,3,0,F
5229,5,0,F
5238,31,0,F
5218,R
5243,S
5219,C
5230,14,1,F
5214,R
5244,S
5220,C
5234,12,1,F
5245,S
5233,28,1,F
5234,8,1,F
5215,R
5246,S
5227,4,0,F
5224,6,1,F
5220,R
5228,3,1,F
5238,31,1,F
5233,28,1,F
5235,7,1,F
5247,S
5224,6,0,F
5227,1,1,F
5228,3,0,F
5227,R
5248,S
5223,19,0,F
5235,1,1,F
5249,S
5230,16,1,F
5233,27,1,F
5250,S
5223,C
5224,15,1,F
5229,19,1,F
5224,R
5251,S
5242,6,1,F
5230,R
5225,0,0,F
5226,9,0,F
5228,23,1,F
5232,2,0,F
5252,S
5225,C
5226,26,1,F
5228,20,1,F
5233,0,1,F
5225,R
5253,S
5226,C
5234,26,0,F
5239,21,0,F
5242,9,1,F
5254,S
5232,14,1,F
5240,10,0,F
5226,R
5228,20,0,F
5236,15,0,F
5255,S
5256,S
5232,2,1,F
5236,15,1,F
5238,31,0,F
5235,R
5257,S
5228,1,1,F
5232,14,0,F
5233,27,0,F
5238,31,1,F
5258,S
5228,C
5231,18,0,F
5233,13,0,F
5234,8,0,F
5245,20,1,F
5250,25,0,F
5253,1,0,F
5233,R
5229,C
5231,24,1,F
5250,0,1,F
5253,13,1,F
5231,27,1,F
5234,19,0,F
5238,5,1,F
5240,3,1,F
5242,28,1,F
5228,R
5238,R
5242,23,1,F
5244,4,1,F
5249,31,0,F
5255,5,1,F
5256,11,0,F
5237,R
5259,S
5231,C
5234,8,1,F
5243,29,0,F
5244,24,0,F
5248,27,0,F
5238,R
5260,S
5232,C
5240,14,1,F
5242,2,0,F
5254,16,1,F
5261,S
5243,17,0,F
5255,22,1,F
5232,R
5254,R
5262,S
5234,C
5245,12,0,F
5263,S
5248,30,0,F
5255,16,1,F
5257,18,0,F
5261,26,1,F
5264,S
5236,19,1,F
5257,R
5248,27,1,F
5265,S
5236,C
5240,10,0,F
5241,15,0,F
5266,S
5245,19,0,F
5248,18,0,F
5250,25,1,F
5252,8,0,F
5256,7,0,F
5267,S
5253,R
5239,C
5240,14,1,F
5242,21,0,F
5245,20,1,F
5250,25,0,F
5256,7,1,F
5240,C
5242,3,1,F
5242,23,0,F
5246,13,1,F
5255,10,1,F
5265,14,0,F
5229,R
5244,R
5268,S
5246,13,0,F
5252,8,1,F
5241,C
5242,2,0,F
5256,7,0,F
5262,24,0,F
5242,C
5246,9,0,F
5247,28,0,F
5248,15,1,F
5252,R
5245,2,1,F
5251,23,1,F
5255,6,0,F
5256,7,1,F
5267,8,0,F
5269,S
5243,C
5255,10,0,F
5262,24,1,F
5256,29,1,F
5265,14,1,F
5270,S
5240,R
5255,16,0,F
5259,21,1,F
5271,S
5245,C
5248,20,0,F
5249,12,1,F
5272,S
5246,C
5247,28,1,F
5249,4,1,F
5256,29,0,F
5265,19,1,F
5266,17,1,F
5268,13,1,F
5243,R
5273,S
5248,9,1,F
5268,2,0,F
5250,25,1,F
5255,22,0,F
5239,R
5274,S
5256,29,0,F
5249,R
5275,S
5247,C
5261,28,0,F
5268,31,0,F
5254,R
5276,S
5248,15,0,F
5267,8,1,F
5248,C
5250,12,1,F
5260,15,1,F
5267,20,1,F
5276,30,1,F
5251,R
5270,9,0,F
5236,R
5265,R
5250,C
5255,6,1,F
5256,0,0,F
5259,23,1,F
5268,2,1,F
5271,14,0,F
5272,27,0,F
5257,R
5277,S
5258,19,1,F
5272,25,0,F
5278,S
5255,6,0,F
5256,0,1,F
5266,17,0,F
5276,12,0,F
5255,R
5279,S
5258,6,0,F
5273,10,1,F
5256,R
5280,S
